Codigo Regiao do Pais;Regiao do Pais;Codigo UF;UF;Codigo Macrorregiao de Saude;Macrorregiao de Saude;Codigo Regiao de Saude;Regiao de Saude;CD_MN_RESI;Municipio;Populacao Estimada IBGE 2022;Regiao de Saude
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;293315;Varzea Nova;13.377;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;293060;Serrolandia;13.335;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;290550;Caldeirao Grande;13.080;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;292980;Saude;10.478;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;290510;Caem;10.384;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;292937;Sao Jose do Jacuipe;10.187;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;292593;Quixabeira;9.461;JACOBINA
2;Nordeste;29;Bahia;2918;CENTRO - NORTE (NRS - JACOBINA);29014;JACOBINA;293310;Varzea do Poco;8.101;JACOBINA
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291800;Jequie;158.813;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291760;Jaguaquara;45.964;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291390;Ipiau;40.706;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;292050;Maracas;27.620;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291290;Ibirataia;18.792;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291520;Itagiba;15.310;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291830;Jitauna;14.355;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;292040;Manoel Vitorino;13.860;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291510;Itagi;13.803;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;290370;Boa Nova;13.690;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;290430;Brejoes;12.943;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291690;Itirucu;10.999;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291000;Dario Meira;10.820;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291430;Iramaia;10.752;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;292790;Santa Ines;10.300;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291670;Itaquara;8.153;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;292490;Planaltino;8.022;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;292280;Nova Itarana;7.780;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291905;Lajedo do Tabocal;7.494;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291570;Itamari;7.051;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;290195;Apuarema;6.913;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291420;Irajuba;6.101;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;290310;Barra do Rocha;5.775;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;290060;Aiquara;4.447;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;290950;Cravolandia;4.415;JEQUIE
2;Nordeste;29;Bahia;2910;SUL (NBS - ILHEUS);29015;JEQUIE;291870;Lafaiete Coutinho;4.075;JEQUIE
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;291840;Juazeiro;237.821;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;290720;Casa Nova;72.086;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;292600;Remanso;40.586;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;293020;Sento Se;38.154;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;292440;Pilao Arcado;35.357;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;290990;Curaca;34.180;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;290590;Campo Alegre de Lourdes;30.671;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;293077;Sobradinho;25.475;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;293200;Uaua;24.665;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29016;JUAZEIRO;290682;Canudos;16.105;JUAZEIRO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;292400;Paulo Afonso;112.870;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;291810;Jeremoabo;37.626;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;290020;Abare;17.639;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;291140;Gloria;15.524;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;292760;Santa Brigida;14.965;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;292420;Pedro Alexandre;13.954;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;290770;Chorrocho;10.579;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;292710;Rodelas;10.308;PAULO AFONSO
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29017;PAULO AFONSO;291990;Macurure;7.256;PAULO AFONSO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;292530;Porto Seguro;168.326;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;291072;Eunapolis;113.710;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;292770;Santa Cruz Cabralia;29.185;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;291465;Itabela;28.165;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;290340;Belmonte;20.121;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;291180;Guaratinga;19.049;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;291630;Itapebi;9.174;PORTO SEGURO
2;Nordeste;29;Bahia;2916;EXTREMO SUL (NRS - TEIXEIRA FREITAS);29018;PORTO SEGURO;291530;Itagimirim;6.347;PORTO SEGURO
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;292660;Ribeira do Pombal;53.566;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;293190;Tucano;48.736;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;290780;Cicero Dantas;30.749;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;292380;Paripiranga;26.604;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;292290;Nova Soure;24.236;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;292310;Olindina;22.633;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;291075;Fatima;17.896;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;290790;Cipo;17.230;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;290920;Coronel Joao Sa;17.056;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;290160;Antas;14.752;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;290035;Adustina;14.201;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;292650;Ribeira do Amparo;14.064;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;293076;Sitio do Quinto;13.786;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;291185;Heliopolis;12.687;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;290265;Banzae;11.958;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2914;NORDESTE (NRS - ALAGOINHAS);29019;RIBEIRA DO POMBAL;292305;Novo Triunfo;11.101;RIBEIRA DO POMBAL
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;292740;Salvador;2.417.678;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;291920;Lauro de Freitas;203.331;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;290650;Candeias;72.382;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;292860;Santo Amaro;56.012;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;293320;Vera Cruz;42.529;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;292950;Sao Sebastiao do Passe;40.958;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;292920;Sao Francisco do Conde;38.733;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;291610;Itaparica;19.789;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;291992;Madre de Deus;18.504;SALVADOR
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29020;SALVADOR;292975;Saubara;11.438;SALVADOR
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;290390;Bom Jesus da Lapa;65.550;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;292810;Santa Maria da Vitoria;38.604;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;293015;Serra do Ramalho;34.222;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;290930;Correntina;32.457;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;292820;Santana;24.755;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;290810;Cocos;19.151;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;293030;Serra Dourada;17.066;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;292905;Sao Felix do Coribe;15.194;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;290910;Coribe;13.990;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;293075;Sitio do Mato;13.408;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;290610;Canapolis;10.225;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2912;OESTE (NBS - BARREIRAS);29021;SANTA MARIA DA VITORIA;291735;Jaborandi;9.275;SANTA MARIA DA VITORIA
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292870;Santo Antonio de Jesus;103.055;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;290100;Amargosa;36.521;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292575;Presidente Tancredo Neves;27.734;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292250;Nazare;27.060;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;290730;Castro Alves;24.712;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;291880;Laje;21.052;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292910;Sao Felipe;20.283;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292240;Mutuipe;20.037;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;293210;Ubaira;18.626;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;291780;Jaguaripe;17.659;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;290830;Conceicao do Almeida;15.794;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;291685;Itatim;15.737;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;293160;Teolandia;15.332;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292730;Salinas da Margarida;14.987;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;291820;Jiquirica;13.629;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292130;Milagres;11.071;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292850;Santa Terezinha;10.441;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292940;Sao Miguel das Matas;10.334;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;293317;Varzedo;9.913;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;290230;Aratuipe;8.677;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;291030;Elisio Medrado;7.808;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;292220;Muniz Ferreira;7.190;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2915;LESTE - (NRS - SALVADOR);29022;SANTO ANTONIO DE JESUS;291020;Dom Macedo Costa;4.407;SANTO ANTONIO DE JESUS
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;292990;Seabra;46.160;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;291440;Iraquara;23.879;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;292430;Piata;20.086;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;293080;Souto Soares;17.054;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;291300;Ibitiara;14.637;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;290400;Boninal;13.622;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;292190;Mucuge;12.137;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;292303;Novo Horizonte;11.162;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;291930;Lencois;10.774;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;292350;Palmeiras;10.339;SEABRA
2;Nordeste;29;Bahia;2917;CENTRO-LESTE (NRS - FEIRA SANTANA);29023;SEABRA;290010;Abaira;7.301;SEABRA
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;293010;Senhor do Bonfim;74.523;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;290600;Campo Formoso;71.377;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;291700;Itiuba;33.872;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;291770;Jaguarari;32.703;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;292460;Pindobacu;19.083;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;292525;Ponto Novo;17.938;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;291085;Filadelfia;17.897;SENHOR DO BONFIM
2;Nordeste;29;Bahia;2913;NORTE - (NRS - JUAZEIRO);29024;SENHOR DO BONFIM;290135;Andorinha;15.012;SENHOR DO BONFIM
