Codigo Regiao do Pais;Regiao do Pais;Codigo UF;UF;Codigo Macrorregiao de Saude;Macrorregiao de Saude;Codigo Regiao de Saude;Regiao de Saude;CD_MN_RESI;Municipio;Populacao Estimada IBGE 2022;Regiao de Saude
4;Sul;41;Parana;4108;MACRORREGIAO OESTE;41010;10a RS CASCAVEL;412382;Santa Lucia;3.644;10a RS CASCAVEL
4;Sul;41;Parana;4108;MACRORREGIAO OESTE;41010;10a RS CASCAVEL;410712;Diamante do Sul;3.171;10a RS CASCAVEL
4;Sul;41;Parana;4108;MACRORREGIAO OESTE;41010;10a RS CASCAVEL;410105;Anahy;2.918;10a RS CASCAVEL
4;Sul;41;Parana;4108;MACRORREGIAO OESTE;41010;10a RS CASCAVEL;411065;Iracema do Oeste;2.343;10a RS CASCAVEL
4;Sul;41;Parana;4108;MACRORREGIAO OESTE;41010;10a RS CASCAVEL;411005;Iguatu;2.144;10a RS CASCAVEL
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410430;Campo Mourao;99.432;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410860;Goioere;28.437;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;412800;Ubirata;24.749;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;412720;Terra Boa;17.568;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410390;Campina da Lagoa;15.723;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410170;Araruna;14.485;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411400;Mambore;13.452;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411880;Peabiru;13.346;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410750;Engenheiro Beltrao;12.454;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;412250;Roncador;11.251;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411610;Moreira Sales;11.175;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410250;Barbosa Ferraz;10.795;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411080;Iretama;10.684;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411295;Juranda;7.771;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411680;Nova Cantu;6.790;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411373;Luiziana;6.690;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;411220;Janiopolis;5.870;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;412110;Quinta do Sol;5.001;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410300;Boa Esperanca;4.558;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410770;Fenix;4.492;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;412065;Quarto Centenario;4.201;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410655;Corumbatai do Sul;3.760;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410045;Altamira do Parana;3.590;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;410755;Farol;3.039;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41011;11a RS CAMPO MOURAO;412135;Rancho Alegre D'Oeste;2.618;11a RS CAMPO MOURAO
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;412810;Umuarama;117.095;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410660;Cruzeiro do Oeste;23.831;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410050;Altonia;18.742;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411060;Ipora;15.746;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411890;Perola;11.878;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411510;Mariluz;9.847;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410070;Alto Piquiri;9.727;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410725;Douradina;9.161;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410990;Icaraima;8.991;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410832;Francisco Alves;8.116;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411885;Perobal;7.189;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411155;Ivate;6.831;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;412535;Sao Jorge do Patrocinio;6.504;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411470;Maria Helena;5.865;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;411720;Nova Olimpia;5.833;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;412880;Xambre;5.798;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;412690;Tapira;5.745;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410347;Cafezal do Sul;4.473;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410337;Brasilandia do Sul;3.708;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;412862;Alto Paraiso;3.055;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41012;12a RS UMUARAMA;410752;Esperanca Nova;1.849;12a RS UMUARAMA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;410550;Cianorte;79.527;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;412680;Tapejara;15.869;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;410560;Cidade Gaucha;11.467;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;411240;Japura;9.144;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;412260;Rondon;9.097;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;412790;Tuneiras do Oeste;8.067;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;411300;Jussara;6.690;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;412610;Sao Tome;5.232;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;411040;Indianopolis;4.448;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;410910;Guaporema;2.191;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41013;13a RS CIANORTE;412555;Sao Manoel do Parana;2.138;13a RS CIANORTE
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411840;Paranavai;92.001;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411350;Loanda;23.225;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412730;Terra Rica;14.842;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;410060;Alto Parana;13.909;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411800;Paraiso do Norte;13.245;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411710;Nova Londrina;12.923;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412100;Querencia do Norte;10.685;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412370;Santa Isabel do Ivai;8.912;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412330;Santa Cruz de Monte Castelo;8.613;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411500;Marilena;7.253;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;410890;Guairaca;6.587;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412460;Sao Carlos do Ivai;6.587;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412490;Sao Joao do Caiua;5.586;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;410710;Diamante do Norte;5.142;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412670;Tamboara;4.880;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;410090;Amapora;4.762;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;410670;Cruzeiro do Sul;4.494;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411970;Planaltina do Parana;4.070;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411130;Itauna do Sul;3.572;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412395;Santa Monica;3.356;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412020;Porto Rico;3.182;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412590;Sao Pedro do Parana;2.661;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411030;Inaja;2.536;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;412420;Santo Antonio do Caiua;2.493;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411830;Paranapoema;2.398;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411590;Mirador;2.238;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411260;Jardim Olinda;1.343;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41014;14a RS PARANAVAI;411650;Nova Alianca do Ivai;1.323;14a RS PARANAVAI
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411520;Maringa;409.657;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;412625;Sarandi;118.455;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411750;Paicandu;45.962;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411480;Marialva;41.851;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411420;Mandaguari;36.716;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411410;Mandaguacu;31.457;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411690;Nova Esperanca;26.585;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;410210;Astorga;25.475;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;410590;Colorado;22.896;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;412340;Santa Fe;11.378;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;410790;Floresta;10.458;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411810;Paranacity;9.557;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;410730;Doutor Camargo;6.327;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;412450;Santo Inacio;6.181;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411110;Itambe;6.111;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411000;Iguaracu;5.338;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;412530;Sao Jorge do Ivai;5.168;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;410780;Florai;4.792;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411360;Lobato;4.601;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;411090;Itaguaje;4.481;15a RS MARINGA
4;Sul;41;Parana;4106;MACRORREGIONAL NOROESTE;41015;15a RS MARINGA;412040;Presidente Castelo Branco;4.336;15a RS MARINGA
