Codigo Regiao do Pais;Regiao do Pais;Codigo UF;UF;Codigo Macrorregiao de Saude;Macrorregiao de Saude;Codigo Regiao de Saude;Regiao de Saude;CD_MN_RESI;Municipio;Populacao Estimada IBGE 2022;Regiao de Saude
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11002;CAFE;110148;Sao Felipe D'Oeste;5.258;CAFE
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11002;CAFE;110147;Primavera de Rondonia;3.076;CAFE
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110012;Ji-Parana;124.333;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110015;Ouro Preto do Oeste;35.044;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110032;Sao Miguel do Guapore;20.746;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110025;Presidente Medici;19.327;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110034;Alvorada D'Oeste;13.117;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110170;Urupa;10.725;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110130;Mirante da Serra;9.235;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110180;Vale do Paraiso;6.479;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110143;Nova Uniao;6.200;CENTRAL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11003;CENTRAL;110155;Teixeiropolis;4.256;CENTRAL
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11003;CENTRAL;110011;Jaru;50.591;CENTRAL
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11003;CENTRAL;110160;Theobroma;8.113;CENTRAL
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11003;CENTRAL;110100;Governador Jorge Teixeira;8.001;CENTRAL
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11003;CENTRAL;110175;Vale do Anari;7.788;CENTRAL
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11004;MADEIRA-MAMORE;110020;Porto Velho;460.434;MADEIRA-MAMORE
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11004;MADEIRA-MAMORE;110010;Guajara-Mirim;39.387;MADEIRA-MAMORE
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11004;MADEIRA-MAMORE;110033;Nova Mamore;25.444;MADEIRA-MAMORE
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11004;MADEIRA-MAMORE;110080;Candeias do Jamari;22.310;MADEIRA-MAMORE
1;Norte;11;Rondonia;1102;MACRORREGIAO I - PORTO VELHO;11004;MADEIRA-MAMORE;110110;Itapua do Oeste;8.548;MADEIRA-MAMORE
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110028;Rolim de Moura;56.406;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110001;Alta Floresta D'Oeste;21.494;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110014;Nova Brasilandia D'Oeste;15.679;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110037;Alto Alegre dos Parecis;11.479;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110050;Novo Horizonte do Oeste;7.667;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110029;Santa Luzia D'Oeste;7.419;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110145;Parecis;4.125;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11005;ZONA DA MATA;110090;Castanheiras;3.233;ZONA DA MATA
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110030;Vilhena;95.832;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110005;Cerejeiras;15.890;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110006;Colorado do Oeste;15.663;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110092;Chupinguaia;9.324;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110007;Corumbiara;7.519;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110003;Cabixi;5.351;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11006;CONE SUL;110146;Pimenteiras do Oeste;2.156;CONE SUL
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11007;VALE DO GUAPORE;110149;Sao Francisco do Guapore;16.286;VALE DO GUAPORE
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11007;VALE DO GUAPORE;110008;Costa Marques;12.627;VALE DO GUAPORE
1;Norte;11;Rondonia;1101;MACRORREGIONAL II (CACOAL);11007;VALE DO GUAPORE;110150;Seringueiras;12.060;VALE DO GUAPORE
1;Norte;12;Acre;1201;MACRO UNICA - AC;12001;ALTO ACRE;120010;Brasileia;26.000;ALTO ACRE
1;Norte;12;Acre;1201;MACRO UNICA - AC;12001;ALTO ACRE;120025;Epitaciolandia;18.757;ALTO ACRE
1;Norte;12;Acre;1201;MACRO UNICA - AC;12001;ALTO ACRE;120070;Xapuri;18.243;ALTO ACRE
1;Norte;12;Acre;1201;MACRO UNICA - AC;12001;ALTO ACRE;120005;Assis Brasil;8.100;ALTO ACRE
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120040;Rio Branco;364.756;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120050;Sena Madureira;41.343;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120045;Senador Guiomard;21.454;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120080;Porto Acre;16.693;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120038;Placido de Castro;16.560;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120001;Acrelandia;14.021;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120013;Bujari;12.917;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120034;Manoel Urbano;11.996;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120017;Capixaba;10.392;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120032;Jordao;9.222;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12002;BAIXO ACRE E PURUS;120043;Santa Rosa do Purus;6.723;BAIXO ACRE E PURUS
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120020;Cruzeiro do Sul;91.888;JURUA E TARAUACA ENVIRA
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120060;Tarauaca;43.467;JURUA E TARAUACA ENVIRA
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120030;Feijo;35.426;JURUA E TARAUACA ENVIRA
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120033;Mancio Lima;19.294;JURUA E TARAUACA ENVIRA
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120035;Marechal Thaumaturgo;17.093;JURUA E TARAUACA ENVIRA
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120042;Rodrigues Alves;14.938;JURUA E TARAUACA ENVIRA
1;Norte;12;Acre;1201;MACRO UNICA - AC;12003;JURUA E TARAUACA ENVIRA;120039;Porto Walter;10.735;JURUA E TARAUACA ENVIRA
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130260;Manaus;2.063.689;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130185;Iranduba;61.163;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130380;Sao Gabriel da Cachoeira;51.795;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130030;Autazes;41.564;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130110;Careiro;30.792;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130353;Presidente Figueiredo;30.668;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130310;Nova Olinda do Norte;27.062;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130356;Rio Preto da Eva;24.936;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130115;Careiro da Varzea;19.637;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130040;Barcelos;18.834;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130255;Manaquiri;17.107;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13001;MANAUS, ENTORNO E ALTO RIO NEGRO;130360;Santa Isabel do Rio Negro;14.164;MANAUS, ENTORNO E ALTO RIO NEGRO
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130250;Manacapuru;101.883;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130120;Coari;70.616;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130130;Codajas;23.549;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130063;Beruri;20.718;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130010;Anori;17.194;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130320;Novo Airao;15.761;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130083;Caapiranga;13.469;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1304;CENTRAL;13002;RIO NEGRO E SOLIMOES;130008;Anama;9.962;RIO NEGRO E SOLIMOES
1;Norte;13;Amazonas;1303;LESTE;13003;RIO MADEIRA;130170;Humaita;57.473;RIO MADEIRA
1;Norte;13;Amazonas;1303;LESTE;13003;RIO MADEIRA;130270;Manicore;53.914;RIO MADEIRA
1;Norte;13;Amazonas;1303;LESTE;13003;RIO MADEIRA;130080;Borba;33.080;RIO MADEIRA
1;Norte;13;Amazonas;1303;LESTE;13003;RIO MADEIRA;130330;Novo Aripuana;23.818;RIO MADEIRA
1;Norte;13;Amazonas;1303;LESTE;13003;RIO MADEIRA;130014;Apui;20.647;RIO MADEIRA
1;Norte;13;Amazonas;1303;LESTE;13004;MEDIO AMAZONAS;130190;Itacoatiara;103.598;MEDIO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13004;MEDIO AMAZONAS;130440;Urucurituba;23.945;MEDIO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13004;MEDIO AMAZONAS;130430;Urucara;18.631;MEDIO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13004;MEDIO AMAZONAS;130395;Sao Sebastiao do Uatuma;11.670;MEDIO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13004;MEDIO AMAZONAS;130400;Silves;11.559;MEDIO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13004;MEDIO AMAZONAS;130200;Itapiranga;10.162;MEDIO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13005;BAIXO AMAZONAS;130340;Parintins;96.372;BAIXO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13005;BAIXO AMAZONAS;130290;Maues;61.204;BAIXO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13005;BAIXO AMAZONAS;130050;Barreirinha;31.051;BAIXO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13005;BAIXO AMAZONAS;130068;Boa Vista do Ramos;23.785;BAIXO AMAZONAS
1;Norte;13;Amazonas;1303;LESTE;13005;BAIXO AMAZONAS;130300;Nhamunda;20.136;BAIXO AMAZONAS
1;Norte;13;Amazonas;1304;CENTRAL;13006;REGIONAL PURUS;130240;Labrea;45.448;REGIONAL PURUS
1;Norte;13;Amazonas;1304;CENTRAL;13006;REGIONAL PURUS;130070;Boca do Acre;35.447;REGIONAL PURUS
1;Norte;13;Amazonas;1304;CENTRAL;13006;REGIONAL PURUS;130410;Tapaua;19.599;REGIONAL PURUS
1;Norte;13;Amazonas;1304;CENTRAL;13006;REGIONAL PURUS;130350;Pauini;19.373;REGIONAL PURUS
1;Norte;13;Amazonas;1304;CENTRAL;13006;REGIONAL PURUS;130090;Canutama;16.869;REGIONAL PURUS
1;Norte;13;Amazonas;1302;OESTE;13007;REGIONAL JURUA;130140;Eirunepe;33.170;REGIONAL JURUA
1;Norte;13;Amazonas;1302;OESTE;13007;REGIONAL JURUA;130100;Carauari;28.742;REGIONAL JURUA
1;Norte;13;Amazonas;1302;OESTE;13007;REGIONAL JURUA;130180;Ipixuna;24.311;REGIONAL JURUA
1;Norte;13;Amazonas;1302;OESTE;13007;REGIONAL JURUA;130150;Envira;17.186;REGIONAL JURUA
1;Norte;13;Amazonas;1302;OESTE;13007;REGIONAL JURUA;130165;Guajara;13.815;REGIONAL JURUA
1;Norte;13;Amazonas;1302;OESTE;13007;REGIONAL JURUA;130195;Itamarati;10.937;REGIONAL JURUA
1;Norte;13;Amazonas;1302;OESTE;13008;TRIANGULO;130420;Tefe;73.669;TRIANGULO
1;Norte;13;Amazonas;1302;OESTE;13008;TRIANGULO;130002;Alvaraes;15.866;TRIANGULO
1;Norte;13;Amazonas;1302;OESTE;13008;TRIANGULO;130280;Maraa;15.529;TRIANGULO
1;Norte;13;Amazonas;1302;OESTE;13008;TRIANGULO;130426;Uarini;14.431;TRIANGULO
1;Norte;13;Amazonas;1302;OESTE;13008;TRIANGULO;130220;Jurua;10.742;TRIANGULO
1;Norte;13;Amazonas;1302;OESTE;13008;TRIANGULO;130210;Japura;8.858;TRIANGULO
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130406;Tabatinga;66.764;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130060;Benjamin Constant;37.648;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130390;Sao Paulo de Olivenca;32.967;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130370;Santo Antonio do Ica;28.211;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130160;Fonte Boa;25.871;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130230;Jutai;25.172;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130423;Tonantins;19.247;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130020;Atalaia do Norte;15.314;ALTO SOLIMOES
1;Norte;13;Amazonas;1302;OESTE;13009;ALTO SOLIMOES;130006;Amatura;10.819;ALTO SOLIMOES
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140010;Boa Vista;413.486;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140005;Alto Alegre;21.096;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140045;Pacaraima;19.305;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140017;Canta;18.682;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140030;Mucajai;18.095;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140040;Normandia;13.986;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140002;Amajari;13.927;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140015;Bonfim;13.923;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14001;CENTRO NORTE;140070;Uiramuta;13.751;CENTRO NORTE
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14002;SUL;140047;Rorainopolis;32.647;SUL
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14002;SUL;140020;Caracarai;20.957;SUL
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14002;SUL;140023;Caroebe;10.656;SUL
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14002;SUL;140028;Iracema;10.023;SUL
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14002;SUL;140050;Sao Joao da Baliza;8.858;SUL
1;Norte;14;Roraima;1401;MACRO-RORAIMA;14002;SUL;140060;Sao Luiz;7.315;SUL
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150613;Redencao;85.597;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150730;Sao Felix do Xingu;65.418;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150840;Xinguara;52.893;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150270;Conceicao do Araguaia;44.617;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150808;Tucuma;39.550;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150543;Ourilandia do Norte;32.467;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150670;Santana do Araguaia;32.413;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150616;Rio Maria;18.384;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150034;Agua Azul do Norte;18.080;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150304;Floresta do Araguaia;17.898;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150658;Santa Maria das Barreiras;16.548;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150276;Cumaru do Norte;14.036;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150555;Pau D'Arco;6.931;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150775;Sapucaia;5.847;ARAGUAIA
1;Norte;15;Para;1509;MACRORREGIONAL IV;15001;ARAGUAIA;150125;Bannach;4.031;ARAGUAIA
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150680;Santarem;331.942;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150040;Alenquer;69.377;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150530;Oriximina;68.294;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150480;Monte Alegre;60.012;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150510;Obidos;52.229;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150390;Juruti;50.881;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150600;Prainha;35.577;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150050;Almeirim;34.280;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150475;Mojui dos Campos;23.501;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150797;Terra Santa;18.782;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150565;Placas;18.668;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150145;Belterra;18.099;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150285;Curua;14.117;BAIXO AMAZONAS
1;Norte;15;Para;1510;MACRORREGIONAL III;15002;BAIXO AMAZONAS;150300;Faro;8.728;BAIXO AMAZONAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150553;Parauapebas;267.836;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150420;Maraba;266.533;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150215;Canaa dos Carajas;77.079;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150293;Dom Eliseu;58.484;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150618;Rondon do Para;53.143;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150370;Itupiranga;49.754;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150295;Eldorado do Carajas;28.192;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150745;Sao Geraldo do Araguaia;24.255;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150715;Sao Domingos do Araguaia;21.092;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150277;Curionopolis;19.950;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150157;Bom Jesus do Tocantins;18.005;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150497;Nova Ipixuna;13.955;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150750;Sao Joao do Araguaia;13.664;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150563;Picarra;12.832;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150013;Abel Figueiredo;7.030;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150549;Palestina do Para;6.885;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15003;CARAJAS;150175;Brejo Grande do Araguaia;6.783;CARAJAS
1;Norte;15;Para;1509;MACRORREGIONAL IV;15004;LAGO DE TUCURUI;150810;Tucurui;91.306;LAGO DE TUCURUI
1;Norte;15;Para;1509;MACRORREGIONAL IV;15004;LAGO DE TUCURUI;150506;Novo Repartimento;60.732;LAGO DE TUCURUI
